2015-07-02, 10:44:02.000, 12730518000, 4
2015-07-02, 10:44:32.000, 13904641000, 4
2015-07-02, 10:44:32.000, 13904641000, 4
2015-07-02, 10:45:02.000, 13904641000, 4
2015-07-02, 10:45:32.000, 13904645000, 4
2015-07-02, 10:46:02.000, 13904645000, 4
2015-07-02, 10:46:32.000, 13904650000, 4
2015-07-02, 10:47:02.000, 13904650000, 4
2015-07-02, 10:47:32.000, 13904654000, 4
2015-07-02, 10:48:02.000, 13904654000, 4
2015-07-02, 10:48:32.000, 13904659000, 4
2015-07-02, 10:49:02.000, 13904659000, 4
2015-07-02, 10:49:32.000, 13904664000, 4
2015-07-02, 10:50:02.000, 13904664000, 4
2015-07-02, 10:50:32.000, 13904667000, 4
2015-07-02, 10:51:02.000, 13904667000, 4
2015-07-02, 10:51:32.000, 13904671000, 4
2015-07-02, 10:52:02.000, 13904671000, 4
2015-07-02, 10:52:32.000, 13904674000, 4
2015-07-02, 10:53:02.000, 13904674000, 4
2015-07-02, 10:53:32.000, 13904676000, 4
2015-07-02, 10:54:02.000, 13904676000, 4
2015-07-02, 10:54:32.000, 13904678000, 4
2015-07-02, 10:55:02.000, 13904678000, 4
2015-07-02, 10:55:32.000, 13904680000, 4
2015-07-02, 10:56:02.000, 13904680000, 4
2015-07-02, 10:56:32.000, 13904683000, 4
2015-07-02, 10:57:02.000, 13904683000, 4
2015-07-02, 10:57:32.000, 13904685000, 4
2015-07-02, 10:58:03.000, 13904685000, 4
2015-07-02, 10:58:32.000, 13904687000, 4
2015-07-02, 10:59:03.000, 13904687000, 4
2015-07-02, 10:59:32.000, 13904690000, 4
2015-07-02, 11:00:02.000, 13904690000, 4
2015-07-02, 11:00:32.000, 13904692000, 4
2015-07-02, 11:01:03.000, 13904692000, 4
2015-07-02, 11:01:32.000, 13904694000, 4
2015-07-02, 11:02:02.000, 13904694000, 4
2015-07-02, 11:02:32.000, 13904697000, 4
2015-07-02, 11:03:02.000, 13904697000, 4
2015-07-02, 11:03:32.000, 13904699000, 4
2015-07-02, 11:04:02.000, 13904699000, 4
2015-07-02, 11:04:32.000, 13904701000, 4
2015-07-02, 11:05:02.000, 13904701000, 4
2015-07-02, 11:05:32.000, 13904704000, 4
2015-07-02, 11:06:02.000, 13904704000, 4
2015-07-02, 11:06:32.000, 13904706000, 4
2015-07-02, 11:07:02.000, 13904706000, 4
2015-07-02, 11:07:32.000, 13904708000, 4
