2015-07-01, 00:00:18.000, 45688450000, 3
2015-07-01, 00:00:48.000, 45688450000, 3
2015-07-01, 00:01:18.000, 45688462000, 3
2015-07-01, 00:01:48.000, 45688462000, 3
2015-07-01, 00:02:18.000, 45688474000, 3
2015-07-01, 00:02:48.000, 45688474000, 3
2015-07-01, 00:03:18.000, 45688485000, 3
2015-07-01, 00:03:48.000, 45688485000, 3
2015-07-01, 00:04:18.000, 45688497000, 3
2015-07-01, 00:04:48.000, 45688497000, 3
2015-07-01, 00:05:18.000, 45688509000, 3
2015-07-01, 00:05:48.000, 45688509000, 3
2015-07-01, 00:06:18.000, 45688521000, 3
2015-07-01, 00:06:48.000, 45688521000, 3
2015-07-01, 00:07:18.000, 45688534000, 3
2015-07-01, 00:07:48.000, 45688534000, 3
2015-07-01, 00:08:18.000, 45688547000, 3
2015-07-01, 00:08:48.000, 45688547000, 3
2015-07-01, 00:09:18.000, 45688560000, 3
2015-07-01, 00:09:48.000, 45688560000, 3
2015-07-01, 00:10:18.000, 45688573000, 3
2015-07-01, 00:10:48.000, 45688573000, 3
2015-07-01, 00:11:18.000, 45688586000, 3
2015-07-01, 00:11:48.000, 45688586000, 3
2015-07-01, 00:12:18.000, 45688599000, 3
2015-07-01, 00:12:48.000, 45688599000, 3
2015-07-01, 00:13:18.000, 45688614000, 3
2015-07-01, 00:13:48.000, 45688614000, 3
2015-07-01, 00:14:18.000, 45688628000, 3
2015-07-01, 00:14:48.000, 45688628000, 3
2015-07-01, 00:15:18.000, 45688643000, 3
2015-07-01, 00:15:48.000, 45688643000, 3
2015-07-01, 00:16:18.000, 45688649000, 3
2015-07-01, 00:16:48.000, 45688649000, 3
2015-07-01, 00:17:18.000, 45688655000, 3
2015-07-01, 00:17:48.000, 45688655000, 3
2015-07-01, 00:18:18.000, 45688661000, 3
2015-07-01, 00:18:48.000, 45688661000, 3
2015-07-01, 00:19:18.000, 45688667000, 3
2015-07-01, 00:19:48.000, 45688667000, 3
2015-07-01, 00:20:18.000, 45688672000, 3
2015-07-01, 00:20:48.000, 45688672000, 3
2015-07-01, 00:21:18.000, 45688678000, 3
2015-07-01, 00:21:48.000, 45688678000, 3
2015-07-01, 00:22:18.000, 45688684000, 3
2015-07-01, 00:22:48.000, 45688684000, 3
2015-07-01, 00:23:18.000, 45688690000, 3
2015-07-01, 00:23:48.000, 45688690000, 3
2015-07-01, 00:24:18.000, 45688696000, 3
2015-07-01, 00:24:48.000, 45688696000, 3
2015-07-01, 00:25:18.000, 45688702000, 3
2015-07-01, 00:25:48.000, 45688702000, 3
2015-07-01, 00:26:18.000, 45688707000, 3
2015-07-01, 00:26:48.000, 45688707000, 3
2015-07-01, 00:27:18.000, 45688713000, 3
2015-07-01, 00:27:48.000, 45688713000, 3
2015-07-01, 00:28:18.000, 45688719000, 3
2015-07-01, 00:28:48.000, 45688719000, 3
2015-07-01, 00:29:18.000, 45688723000, 3
2015-07-01, 00:29:48.000, 45688723000, 3
